	Experiment	Encoded_len	Uniq_words	Variational	Uniq	Layernum	Train_char_acc	Valid_char_acc	Test_char_acc	Test_word_acc	Test_Leven_avg	Train_Leven_avg	Valid_Leven_avg	Layers
634	uniq_autoencoder_top_uni__20170427073722	340	200000	False	True	4	0.98812875	0.987515	0.9881225	0.8695	0.23755	0.2373375	0.2497	[540, 340, 540, 960]
635	uniq_autoencoder_top_uni__20170427073722	340	200000	False	True	4	0.98818375	0.98755	0.9881675	0.87025	0.2366	0.2362375	0.24895	[540, 340, 540, 960]
636	uniq_autoencoder_random_uni__20170427074006	200	200000	False	True	4	0.906738125	0.9058275	0.9062775	0.239	1.8739	1.86453125	1.8825	[480, 200, 480, 960]
637	uniq_autoencoder_random_uni__20170427074006	200	200000	False	True	4	0.906215	0.9055675	0.9057725	0.23835	1.8839	1.875	1.8876	[480, 200, 480, 960]
638	uniq_autoencoder_random_uni__20170427074045	320	200000	False	True	4	0.962450625	0.961535	0.962525	0.606	0.74905	0.75061875	0.7689	[520, 320, 520, 960]
639	uniq_autoencoder_random_uni__20170427074045	320	200000	False	True	4	0.9627659375	0.9620425	0.962755	0.60615	0.7447	0.7444375	0.7589	[520, 320, 520, 960]
640	uniq_autoencoder_random_uni__20170427074102	120	200000	False	True	4	0.85967875	0.85911	0.86023	0.10055	2.7938	2.80473125	2.8152	[400, 120, 400, 960]
641	uniq_autoencoder_random_uni__20170427074102	120	200000	False	True	4	0.8559721875	0.8552425	0.85585	0.0923	2.8814	2.879075	2.8931	[400, 120, 400, 960]
642	uniq_autoencoder_top_uni__20170427074456	340	200000	False	True	4	0.9884190625	0.9878	0.988445	0.87365	0.23105	0.231475	0.2438	[580, 340, 580, 960]
643	uniq_autoencoder_top_uni__20170427074456	340	200000	False	True	4	0.9883421875	0.9878175	0.9884075	0.87565	0.2318	0.2330875	0.2436	[580, 340, 580, 960]
644	uniq_autoencoder_random_uni__20170427074556	200	200000	False	True	4	0.90756375	0.9069325	0.9072025	0.2449	1.8549	1.84765625	1.85985	[520, 200, 520, 960]
645	uniq_autoencoder_random_uni__20170427074556	200	200000	False	True	4	0.9073103125	0.9065875	0.9068475	0.24365	1.86185	1.85278125	1.86675	[520, 200, 520, 960]
646	uniq_autoencoder_random_uni__20170427074644	320	200000	False	True	4	0.962070625	0.9613525	0.96205	0.6002	0.7587	0.758275	0.77265	[560, 320, 560, 960]
647	uniq_autoencoder_random_uni__20170427074644	320	200000	False	True	4	0.96236	0.9615525	0.96234	0.6034	0.753	0.75251875	0.76865	[560, 320, 560, 960]
648	uniq_autoencoder_random_uni__20170427074823	120	200000	False	True	4	0.8582825	0.857435	0.858525	0.09695	2.8277	2.83236875	2.8488	[440, 120, 440, 960]
649	uniq_autoencoder_random_uni__20170427074823	120	200000	False	True	4	0.8568834375	0.85606	0.8572725	0.0974	2.8527	2.860675	2.87685	[440, 120, 440, 960]
650	uniq_autoencoder_random_uni__20170427075155	200	200000	False	True	4	0.908350625	0.90739	0.907925	0.245	1.84065	1.8318875	1.85085	[560, 200, 560, 960]
651	uniq_autoencoder_random_uni__20170427075155	200	200000	False	True	4	0.908120625	0.90752	0.9075725	0.2461	1.8478	1.83656875	1.848	[560, 200, 560, 960]
652	uniq_autoencoder_top_uni__20170427075230	340	200000	False	True	4	0.9870840625	0.9865925	0.987035	0.8527	0.2593	0.25825625	0.26805	[620, 340, 620, 960]
653	uniq_autoencoder_top_uni__20170427075230	340	200000	False	True	4	0.9874625	0.9867475	0.987485	0.8585	0.2503	0.2506	0.26505	[620, 340, 620, 960]
654	uniq_autoencoder_random_uni__20170427075244	320	200000	False	True	4	0.9616503125	0.9607975	0.961815	0.5985	0.76345	0.7667625	0.7839	[600, 320, 600, 960]
655	uniq_autoencoder_random_uni__20170427075244	320	200000	False	True	4	0.9621528125	0.9614525	0.9621375	0.60285	0.7569	0.75665	0.7706	[600, 320, 600, 960]
656	uniq_autoencoder_random_uni__20170427075536	120	200000	False	True	4	0.86602	0.8651125	0.86595	0.11225	2.67925	2.677825	2.69545	[480, 120, 480, 960]
657	uniq_autoencoder_random_uni__20170427075536	120	200000	False	True	4	0.8673240625	0.8665575	0.867	0.11455	2.65845	2.65205	2.6672	[480, 120, 480, 960]
658	uniq_autoencoder_random_uni__20170427075756	200	200000	False	True	4	0.9089703125	0.9082025	0.908375	0.2486	1.8316	1.819525	1.8345	[600, 200, 600, 960]
659	uniq_autoencoder_random_uni__20170427075756	200	200000	False	True	4	0.9080296875	0.907345	0.907615	0.2451	1.847	1.8385625	1.85175	[600, 200, 600, 960]
660	uniq_autoencoder_random_uni__20170427075844	320	200000	False	True	4	0.962143125	0.961385	0.9622175	0.60105	0.7553	0.75683125	0.77205	[640, 320, 640, 960]
661	uniq_autoencoder_random_uni__20170427075844	320	200000	False	True	4	0.961811875	0.9610225	0.961835	0.59885	0.763	0.76345	0.77925	[640, 320, 640, 960]
662	uniq_autoencoder_top_uni__20170427080003	340	200000	False	True	4	0.987115	0.9865125	0.9871175	0.8519	0.2576	0.2575875	0.26965	[660, 340, 660, 960]
663	uniq_autoencoder_top_uni__20170427080003	340	200000	False	True	4	0.9874146875	0.9868525	0.987485	0.8585	0.2502	0.25159375	0.26285	[660, 340, 660, 960]
664	uniq_autoencoder_random_uni__20170427080247	120	200000	False	True	4	0.8705865625	0.869745	0.870855	0.1228	2.58085	2.5863	2.6033	[520, 120, 520, 960]
665	uniq_autoencoder_random_uni__20170427080247	120	200000	False	True	4	0.868343125	0.86749	0.8684725	0.1214	2.62915	2.63196875	2.64865	[520, 120, 520, 960]
666	uniq_autoencoder_random_uni__20170427080403	200	200000	False	True	4	0.9090121875	0.908265	0.90848	0.248	1.82965	1.81860625	1.8333	[640, 200, 640, 960]
667	uniq_autoencoder_random_uni__20170427080403	200	200000	False	True	4	0.909081875	0.908135	0.9084675	0.24765	1.82955	1.817475	1.8363	[640, 200, 640, 960]
668	uniq_autoencoder_random_uni__20170427080452	320	200000	False	True	4	0.9617146875	0.961035	0.961715	0.5959	0.76545	0.765425	0.77905	[680, 320, 680, 960]
669	uniq_autoencoder_random_uni__20170427080452	320	200000	False	True	4	0.961633125	0.9607775	0.96157	0.5959	0.76815	0.76701875	0.78415	[680, 320, 680, 960]
670	uniq_autoencoder_top_uni__20170427080753	340	200000	False	True	4	0.98696375	0.986415	0.9870125	0.85125	0.25975	0.26065	0.2716	[700, 340, 700, 960]
671	uniq_autoencoder_top_uni__20170427080753	340	200000	False	True	4	0.9870125	0.9863825	0.987085	0.8523	0.25825	0.25958125	0.27215	[700, 340, 700, 960]
672	uniq_autoencoder_random_uni__20170427081005	120	200000	False	True	4	0.876049375	0.875025	0.875985	0.1377	2.47895	2.4775875	2.49755	[560, 120, 560, 960]
673	uniq_autoencoder_random_uni__20170427081005	120	200000	False	True	4	0.87295125	0.8719425	0.8728325	0.1323	2.54145	2.53928125	2.5586	[560, 120, 560, 960]
674	uniq_autoencoder_random_uni__20170427081009	200	200000	False	True	4	0.911446875	0.91057	0.9107675	0.2589	1.7837	1.770125	1.78735	[680, 200, 680, 960]
675	uniq_autoencoder_random_uni__20170427081009	200	200000	False	True	4	0.9110509375	0.9103375	0.91044	0.258	1.7901	1.7778	1.79175	[680, 200, 680, 960]
676	uniq_autoencoder_random_uni__20170427081102	340	200000	False	True	4	0.9674078125	0.9666425	0.96741	0.64845	0.65165	0.65161875	0.6669	[540, 340, 540, 960]
677	uniq_autoencoder_random_uni__20170427081102	340	200000	False	True	4	0.968249375	0.967615	0.9683675	0.65725	0.63235	0.63470625	0.64745	[540, 340, 540, 960]
678	uniq_autoencoder_top_uni__20170427081547	360	200000	False	True	4	0.989984375	0.9894925	0.99004	0.8921	0.1992	0.200275	0.2101	[560, 360, 560, 960]
679	uniq_autoencoder_top_uni__20170427081547	360	200000	False	True	4	0.9902403125	0.9896925	0.9903775	0.89555	0.19245	0.19511875	0.20605	[560, 360, 560, 960]
680	uniq_autoencoder_random_uni__20170427081616	220	200000	False	True	4	0.9196075	0.9189425	0.91917	0.3038	1.61595	1.60726875	1.62005	[420, 220, 420, 960]
681	uniq_autoencoder_random_uni__20170427081616	220	200000	False	True	4	0.9191625	0.9185175	0.918795	0.2999	1.62345	1.6161	1.62865	[420, 220, 420, 960]
682	uniq_autoencoder_random_uni__20170427081707	340	200000	False	True	4	0.9672884375	0.9667125	0.9672275	0.64845	0.655	0.653925	0.66545	[580, 340, 580, 960]
683	uniq_autoencoder_random_uni__20170427081707	340	200000	False	True	4	0.9671825	0.966515	0.9672775	0.64935	0.6542	0.6560875	0.6695	[580, 340, 580, 960]
684	uniq_autoencoder_random_uni__20170427081729	120	200000	False	True	4	0.8800959375	0.87898	0.879845	0.1448	2.40155	2.3963375	2.4186	[600, 120, 600, 960]
685	uniq_autoencoder_random_uni__20170427081729	120	200000	False	True	4	0.879015625	0.8777425	0.8787375	0.1481	2.4237	2.41774375	2.4434	[600, 120, 600, 960]
686	uniq_autoencoder_random_uni__20170427082215	220	200000	False	True	4	0.91959125	0.9189275	0.91908	0.3037	1.61785	1.60751875	1.62055	[460, 220, 460, 960]
687	uniq_autoencoder_random_uni__20170427082215	220	200000	False	True	4	0.9188871875	0.9180925	0.918535	0.2947	1.62855	1.6213875	1.63665	[460, 220, 460, 960]
688	uniq_autoencoder_top_uni__20170427082259	360	200000	False	True	4	0.99058625	0.9901425	0.990725	0.9012	0.1854	0.18810625	0.19695	[600, 360, 600, 960]
689	uniq_autoencoder_top_uni__20170427082259	360	200000	False	True	4	0.9903309375	0.9898975	0.9904525	0.89575	0.1909	0.1931875	0.202	[600, 360, 600, 960]
690	uniq_autoencoder_random_uni__20170427082315	340	200000	False	True	4	0.967055625	0.9662275	0.9670525	0.6479	0.6588	0.6585625	0.6752	[620, 340, 620, 960]
691	uniq_autoencoder_random_uni__20170427082315	340	200000	False	True	4	0.966488125	0.9657075	0.966455	0.64055	0.6707	0.66993125	0.6856	[620, 340, 620, 960]
692	uniq_autoencoder_random_uni__20170427082501	120	200000	False	True	4	0.882755625	0.8815175	0.88245	0.1511	2.34995	2.3436	2.36815	[640, 120, 640, 960]
693	uniq_autoencoder_random_uni__20170427082501	120	200000	False	True	4	0.882920625	0.881775	0.883065	0.1555	2.33725	2.33994375	2.36285	[640, 120, 640, 960]
694	uniq_autoencoder_random_uni__20170427082823	220	200000	False	True	4	0.9191628125	0.9183825	0.9186975	0.29965	1.62535	1.6160875	1.6314	[500, 220, 500, 960]
695	uniq_autoencoder_random_uni__20170427082823	220	200000	False	True	4	0.9194690625	0.918565	0.9191275	0.3027	1.61705	1.6099625	1.62775	[500, 220, 500, 960]
696	uniq_autoencoder_random_uni__20170427082927	340	200000	False	True	4	0.96661875	0.9660175	0.9664775	0.6391	0.67035	0.66735625	0.6795	[660, 340, 660, 960]
697	uniq_autoencoder_random_uni__20170427082927	340	200000	False	True	4	0.9663909375	0.9655825	0.966325	0.64	0.6732	0.67189375	0.68815	[660, 340, 660, 960]
698	uniq_autoencoder_top_uni__20170427083028	360	200000	False	True	4	0.99051375	0.9900775	0.99071	0.9	0.1858	0.189625	0.19845	[640, 360, 640, 960]
699	uniq_autoencoder_top_uni__20170427083028	360	200000	False	True	4	0.9906684375	0.990105	0.9908175	0.90115	0.1835	0.186225	0.1976	[640, 360, 640, 960]
700	uniq_autoencoder_random_uni__20170427083237	120	200000	False	True	4	0.8863884375	0.885435	0.886255	0.16025	2.27395	2.27083125	2.28955	[680, 120, 680, 960]
701	uniq_autoencoder_random_uni__20170427083237	120	200000	False	True	4	0.882698125	0.881075	0.88267	0.1562	2.34535	2.344575	2.37655	[680, 120, 680, 960]
702	uniq_autoencoder_random_uni__20170427083437	220	200000	False	True	4	0.9195384375	0.9186575	0.9191025	0.2998	1.617	1.60840625	1.62585	[540, 220, 540, 960]
703	uniq_autoencoder_random_uni__20170427083437	220	200000	False	True	4	0.919771875	0.9191725	0.91933	0.30375	1.61265	1.60359375	1.61565	[540, 220, 540, 960]
704	uniq_autoencoder_random_uni__20170427083555	340	200000	False	True	4	0.965659375	0.96495	0.9656275	0.6326	0.6871	0.68648125	0.70075	[700, 340, 700, 960]
705	uniq_autoencoder_random_uni__20170427083555	340	200000	False	True	4	0.9669928125	0.9662425	0.967055	0.6434	0.65865	0.65984375	0.67495	[700, 340, 700, 960]
706	uniq_autoencoder_top_uni__20170427083818	360	200000	False	True	4	0.990341875	0.98987	0.9905025	0.8967	0.18985	0.19285	0.20245	[680, 360, 680, 960]
707	uniq_autoencoder_top_uni__20170427083818	360	200000	False	True	4	0.9901703125	0.989625	0.9902225	0.8937	0.1954	0.196275	0.20735	[680, 360, 680, 960]
708	uniq_autoencoder_random_uni__20170427084017	140	200000	False	True	4	0.8571671875	0.8564375	0.857775	0.0943	2.84345	2.85525625	2.86975	[340, 140, 340, 960]
709	uniq_autoencoder_random_uni__20170427084017	140	200000	False	True	4	0.8578234375	0.8572	0.85821	0.0961	2.8344	2.84231875	2.8547	[340, 140, 340, 960]
710	uniq_autoencoder_random_uni__20170427084059	220	200000	False	True	4	0.92106875	0.9204	0.920775	0.31185	1.5838	1.57775625	1.59055	[580, 220, 580, 960]
711	uniq_autoencoder_random_uni__20170427084059	220	200000	False	True	4	0.9205375	0.9198475	0.9204325	0.308	1.5909	1.58856875	1.6021	[580, 220, 580, 960]
712	uniq_autoencoder_random_uni__20170427084227	360	200000	False	True	4	0.972508125	0.971875	0.972495	0.69575	0.54985	0.54960625	0.56225	[560, 360, 560, 960]
713	uniq_autoencoder_random_uni__20170427084227	360	200000	False	True	4	0.9732871875	0.972575	0.9732125	0.70785	0.53555	0.53399375	0.54825	[560, 360, 560, 960]
714	uniq_autoencoder_top_uni__20170427084615	380	200000	False	True	4	0.9913375	0.990875	0.9915275	0.909	0.16945	0.1730875	0.18245	[580, 380, 580, 960]
715	uniq_autoencoder_top_uni__20170427084615	380	200000	False	True	4	0.991324375	0.990735	0.991395	0.9075	0.17195	0.1731375	0.18515	[580, 380, 580, 960]
716	uniq_autoencoder_random_uni__20170427084726	140	200000	False	True	4	0.8586821875	0.8581125	0.85891	0.09495	2.8205	2.8251125	2.8365	[380, 140, 380, 960]
717	uniq_autoencoder_random_uni__20170427084726	140	200000	False	True	4	0.860954375	0.8605175	0.86127	0.10155	2.77335	2.77990625	2.78815	[380, 140, 380, 960]
718	uniq_autoencoder_random_uni__20170427084733	220	200000	False	True	4	0.9209753125	0.92027	0.920735	0.3078	1.5845	1.5797625	1.59335	[620, 220, 620, 960]
719	uniq_autoencoder_random_uni__20170427084733	220	200000	False	True	4	0.92041	0.9197225	0.9199625	0.3033	1.60015	1.59101875	1.60455	[620, 220, 620, 960]
720	uniq_autoencoder_random_uni__20170427085338	220	200000	False	True	4	0.9219015625	0.9208875	0.921685	0.31535	1.56565	1.56128125	1.58115	[660, 220, 660, 960]
721	uniq_autoencoder_top_uni__20170427085403	380	200000	False	True	4	0.9919984375	0.991485	0.9920825	0.9153	0.1583	0.15990625	0.17025	[620, 380, 620, 960]
722	uniq_autoencoder_top_uni__20170427085403	380	200000	False	True	4	0.99194	0.991495	0.992095	0.91465	0.1581	0.1611375	0.17005	[620, 380, 620, 960]
723	uniq_autoencoder_random_uni__20170427085449	140	200000	False	True	4	0.86451375	0.86404	0.864975	0.1106	2.699	2.70821875	2.71765	[420, 140, 420, 960]
724	uniq_autoencoder_random_uni__20170427085449	140	200000	False	True	4	0.86491	0.86446	0.86553	0.1108	2.6879	2.7005875	2.7092	[420, 140, 420, 960]
725	uniq_autoencoder_top_uni__20170427090203	380	200000	False	True	4	0.9921634375	0.991645	0.9923125	0.9167	0.15375	0.15659375	0.167	[660, 380, 660, 960]
726	uniq_autoencoder_top_uni__20170427090203	380	200000	False	True	4	0.992285	0.991665	0.9924675	0.9193	0.15065	0.15420625	0.16665	[660, 380, 660, 960]
727	uniq_autoencoder_random_uni__20170427090227	140	200000	False	True	4	0.869703125	0.8691025	0.8698725	0.121	2.6015	2.6042	2.6157	[460, 140, 460, 960]
728	uniq_autoencoder_random_uni__20170427090227	140	200000	False	True	4	0.8702390625	0.8691675	0.870625	0.12115	2.5864	2.59415625	2.61555	[460, 140, 460, 960]
729	uniq_autoencoder_top_uni__20170427091011	380	200000	False	True	4	0.992179375	0.9917425	0.9923325	0.91785	0.15335	0.156325	0.16515	[700, 380, 700, 960]
730	uniq_autoencoder_top_uni__20170427091011	380	200000	False	True	4	0.99203625	0.99163	0.992235	0.91685	0.1551	0.15886875	0.1672	[700, 380, 700, 960]
731	uniq_autoencoder_random_uni__20170427091021	140	200000	False	True	4	0.8718940625	0.8707475	0.872015	0.12725	2.55845	2.5608625	2.5836	[500, 140, 500, 960]
732	uniq_autoencoder_random_uni__20170427091021	140	200000	False	True	4	0.874523125	0.873615	0.8748225	0.1343	2.50235	2.50845	2.52585	[500, 140, 500, 960]
733	uniq_autoencoder_top_uni__20170427091827	400	200000	False	True	4	0.992795625	0.9922775	0.99295	0.9237	0.141	0.1440125	0.1542	[600, 400, 600, 960]
734	uniq_autoencoder_top_uni__20170427091827	400	200000	False	True	4	0.9924884375	0.991975	0.992555	0.9196	0.1489	0.15015	0.16045	[600, 400, 600, 960]
735	uniq_autoencoder_random_uni__20170427091828	140	200000	False	True	4	0.8802528125	0.8792175	0.8803425	0.14825	2.39185	2.39370625	2.4139	[540, 140, 540, 960]
736	uniq_autoencoder_random_uni__20170427091828	140	200000	False	True	4	0.8773246875	0.8766225	0.877265	0.14245	2.45345	2.45200625	2.46605	[540, 140, 540, 960]
737	uniq_autoencoder_top_uni__20170427092644	400	200000	False	True	4	0.9928209375	0.9924075	0.993015	0.9242	0.13965	0.14333125	0.15175	[640, 400, 640, 960]
738	uniq_autoencoder_top_uni__20170427092644	400	200000	False	True	4	0.9931859375	0.99272	0.9933425	0.92835	0.1331	0.1362125	0.14555	[640, 400, 640, 960]
739	uniq_autoencoder_random_uni__20170427092655	140	200000	False	True	4	0.8821575	0.8815425	0.8823175	0.1522	2.35225	2.35565	2.36765	[580, 140, 580, 960]
740	uniq_autoencoder_random_uni__20170427092655	140	200000	False	True	4	0.8806446875	0.8798175	0.8807325	0.15325	2.38445	2.38601875	2.40205	[580, 140, 580, 960]
741	uniq_autoencoder_top_uni__20170427093507	400	200000	False	True	4	0.993491875	0.9930025	0.9936975	0.9309	0.12605	0.13014375	0.13995	[680, 400, 680, 960]
742	uniq_autoencoder_top_uni__20170427093507	400	200000	False	True	4	0.993438125	0.992975	0.993625	0.93025	0.12745	0.1310875	0.14045	[680, 400, 680, 960]
743	uniq_autoencoder_random_uni__20170427093519	140	200000	False	True	4	0.8839640625	0.8828175	0.883865	0.1587	2.32115	2.3190625	2.34085	[620, 140, 620, 960]
744	uniq_autoencoder_random_uni__20170427093519	140	200000	False	True	4	0.88497625	0.8837475	0.88459	0.16295	2.3069	2.299	2.3234	[620, 140, 620, 960]
745	uniq_autoencoder_top_uni__20170427094350	420	200000	False	True	4	0.993503125	0.993045	0.9937275	0.93325	0.12545	0.1298875	0.13905	[620, 420, 620, 960]
746	uniq_autoencoder_top_uni__20170427094350	420	200000	False	True	4	0.99330625	0.992855	0.993485	0.9291	0.13025	0.1337125	0.14275	[620, 420, 620, 960]
747	uniq_autoencoder_random_uni__20170427094359	140	200000	False	True	4	0.887445625	0.8862225	0.8875775	0.1693	2.24695	2.24964375	2.2739	[660, 140, 660, 960]
748	uniq_autoencoder_random_uni__20170427094359	140	200000	False	True	4	0.890170625	0.88898	0.8906075	0.18195	2.18675	2.1951625	2.21845	[660, 140, 660, 960]
749	uniq_autoencoder_top_uni__20170427095227	420	200000	False	True	4	0.9939103125	0.993455	0.99401	0.9347	0.1197	0.1215125	0.1308	[660, 420, 660, 960]
750	uniq_autoencoder_top_uni__20170427095227	420	200000	False	True	4	0.9938971875	0.9934625	0.9940125	0.93495	0.11975	0.12203125	0.1307	[660, 420, 660, 960]
751	uniq_autoencoder_random_uni__20170427095248	140	200000	False	True	4	0.89556625	0.894255	0.8954175	0.1922	2.09065	2.08735	2.11315	[700, 140, 700, 960]
752	uniq_autoencoder_random_uni__20170427095248	140	200000	False	True	4	0.89377625	0.892525	0.893955	0.18995	2.11945	2.1228625	2.1475	[700, 140, 700, 960]
753	uniq_autoencoder_top_uni__20170427100107	420	200000	False	True	4	0.994035625	0.993655	0.9941475	0.9362	0.117	0.11923125	0.12685	[700, 420, 700, 960]
754	uniq_autoencoder_top_uni__20170427100107	420	200000	False	True	4	0.9940109375	0.9935525	0.9941925	0.93635	0.11615	0.11973125	0.1289	[700, 420, 700, 960]
755	uniq_autoencoder_random_uni__20170427100150	160	200000	False	True	4	0.87368125	0.87295	0.87423	0.13225	2.5145	2.525275	2.54015	[360, 160, 360, 960]
756	uniq_autoencoder_top_uni__20170427100947	440	200000	False	True	4	0.9939834375	0.99361	0.99411	0.9365	0.1178	0.12030625	0.1278	[640, 440, 640, 960]
757	uniq_autoencoder_top_uni__20170427100947	440	200000	False	True	4	0.9940875	0.9937675	0.99424	0.9375	0.1151	0.117975	0.12455	[640, 440, 640, 960]
758	uniq_autoencoder_top_uni__20170427101638	440	200000	False	True	4	0.99461875	0.99412	0.994745	0.94295	0.1051	0.10761875	0.1176	[680, 440, 680, 960]
759	uniq_autoencoder_top_uni__20170427101638	440	200000	False	True	4	0.9945615625	0.9941025	0.99467	0.94095	0.1066	0.10874375	0.11795	[680, 440, 680, 960]
760	uniq_autoencoder_top_uni__20170427103926	480	200000	False	True	4	0.9953	0.99543	0.99506	0.9455	0.0988	0.094	0.0914	[680, 480, 680, 960]
761	uniq_autoencoder_top_uni__20170427103926	480	200000	False	True	4	0.9951434375	0.9952225	0.99475	0.94225	0.105	0.09710625	0.09555	[680, 480, 680, 960]
